DATA,PRECIPITACAO_PR,PRESSAO_ATM_PR,TEMP_AR_BULBO_SECO_PR,TEMP_ORVALHO_PR,UMIDADE_RELATIVA_AR_PR,VELOCIDADE_VENTO_PR,PRECIPITACAO_RS,PRESSAO_ATM_RS,TEMP_AR_BULBO_SECO_RS,TEMP_ORVALHO_RS,UMIDADE_RELATIVA_AR_RS,VELOCIDADE_VENTO_RS,PRECIPITACAO_SC,PRESSAO_ATM_SC,TEMP_AR_BULBO_SECO_SC,TEMP_ORVALHO_SC,UMIDADE_RELATIVA_AR_SC,VELOCIDADE_VENTO_SC
2010-07-22,57.0,945.2077108433735,19.41012048192771,14.056144578313253,74.01204819277109,1.900722891566265,491.6,976.9251807228916,10.22867469879518,8.320343137254902,89.0625,2.4308433734939756,574.6,944.4195454545454,16.12409090909091,14.248863636363636,89.56590909090909,2.7844393592677346
2010-07-23,56.4,949.3204938271605,16.659012345679013,13.811358024691359,84.64938271604939,1.491111111111111,6.2,983.8443113772455,8.540479041916168,5.053128834355828,81.16319018404909,2.0089820359281436,66.2,952.8954648526078,12.692063492063491,10.293197278911565,86.41723356009071,2.387074829931973
2010-07-24,46.4,950.7084432717678,17.96833773087071,13.988390501319262,80.01846965699208,3.6390501319261217,132.2,981.3010791366906,11.022541966426857,8.407371007371008,84.7039312039312,4.303597122302158,46.800000000000004,953.9341013824885,12.938940092165899,10.629723502304149,86.3225806451613,3.414746543778802
2010-07-25,0.0,949.4833759590792,19.669565217391305,13.476726342710997,70.79028132992327,3.6516624040920713,668.6,974.6991432068543,14.623500611995103,12.35116564417178,87.02576687116564,4.516034271725826,11.4,949.6206666666667,16.964,13.341777777777779,81.03555555555556,4.700669642857143
2010-07-26,3.4,949.5374999999999,16.099038461538463,10.147355769230769,71.15625,1.9358173076923075,51.2,981.929411764706,9.169975490196078,4.856218905472637,76.83457711442786,2.9703431372549023,42.6,952.0573333333333,12.993932584269663,7.7314606741573035,73.93483146067416,2.824
2010-07-27,0.0,949.2936708860759,15.016708860759495,10.256708860759494,75.10632911392405,2.32126582278481,1.6,984.0465144230768,9.590985576923076,3.404320987654321,69.03456790123457,2.5754807692307695,2.0,955.8833707865168,11.079550561797753,6.141628959276018,75.46013667425969,2.236179775280899
2010-07-28,0.0,949.1098958333333,17.674479166666668,12.559895833333334,74.22395833333333,2.9382812499999997,8.6,979.7336134453781,14.775750300120048,9.7625,73.49632352941177,3.397599039615846,6.6,953.9137777777778,14.898666666666665,11.188666666666666,79.67555555555556,3.157683741648107
2010-07-29,1.0,946.8178571428571,19.081632653061224,12.618367346938774,69.51530612244898,1.7869897959183674,1.0,980.0443645083933,15.59652278177458,10.889338235294119,75.3578431372549,2.0142685851318944,1.2000000000000002,951.8320541760722,16.499548532731378,12.150338600451468,77.39954853273137,1.890744920993228
2010-07-30,0.8,943.3076726342711,20.193350383631714,12.176470588235293,63.87468030690537,2.6580562659846545,2.0,974.0395908543924,17.76738868832732,12.76515337423313,74.13865030674846,4.004933814681107,0.2,948.2609375000001,17.556590909090907,12.855681818181818,75.84772727272727,3.0020089285714286
2010-07-31,14.4,939.2222222222222,20.13131313131313,11.77929292929293,61.26767676767677,2.3494949494949493,586.8,969.0274939172749,16.374087591240876,12.311274509803921,78.68504901960785,3.845133819951338,84.6,942.7303097345132,18.13362831858407,13.665486725663717,76.99778761061947,3.6332589285714287
2010-08-01,73.4,941.630971128609,16.72204724409449,12.70524934383202,79.20472440944881,2.232283464566929,113.2,979.1180048661801,8.725547445255474,3.591111111111111,73.17901234567901,2.694282238442822,529.0,946.7827981651376,12.473165137614679,10.135321100917432,86.68119266055047,2.5243119266055043
2010-08-02,56.0,946.6871428571428,12.793999999999999,10.11,84.67428571428572,2.4945714285714287,6.6,986.15799031477,5.899878934624698,1.006094527363184,73.09328358208955,2.6778450363196127,28.2,952.931870669746,8.275057736720553,5.226327944572748,82.81293302540416,1.9965357967667436
2010-08-03,12.4,953.3359183673468,11.940816326530612,9.797551020408164,87.42448979591836,2.479591836734694,6.6000000000000005,989.8966176470587,4.828382352941177,1.1386806596701649,79.1424287856072,2.99,26.0,957.5994736842105,7.600526315789473,5.812105263157894,89.15789473684211,2.2455263157894736
2010-08-04,110.6,950.9206081081081,9.089864864864865,7.442905405405405,90.08783783783784,2.7729729729729726,22.6,990.7745591939547,4.819143576826197,1.3923870967741934,80.5858064516129,2.883501259445844,300.6,958.2337595907929,5.392583120204604,3.8721227621483374,90.63427109974424,1.8115089514066496
2010-08-05,0.4,954.4453020134229,9.962080536912751,7.501006711409397,85.71812080536913,1.529194630872483,103.60000000000001,988.6051807228916,7.668795180722892,5.611931119311193,88.13284132841328,2.144457831325301,82.4,956.8251207729468,7.317149758454106,6.141787439613526,92.58212560386474,1.2181159420289855
2010-08-06,1.0,949.0854341736695,10.801960784313726,7.340336134453781,81.0812324929972,1.6843137254901959,6.6000000000000005,983.921696969697,9.041212121212121,6.188504326328801,84.20395550061805,2.5426666666666664,19.8,955.4377011494254,9.494712643678161,7.019080459770115,86.0,1.6354022988505748
2010-08-07,0.4,947.0405684754522,13.730490956072352,8.452713178294573,73.3875968992248,2.2121447028423775,1.0,979.4909963985594,11.181632653061223,7.995823095823097,82.28501228501229,2.3008403361344536,1.2000000000000002,951.6475877192983,12.374342105263157,8.402631578947368,78.5219298245614,2.368859649122807
2010-08-08,0.8,944.6422110552763,16.6751256281407,9.43969849246231,67.13819095477388,1.6060301507537689,5.2,977.795736906212,11.828501827040196,9.308823529411764,85.54289215686275,2.2135200974421436,1.8,947.6150224215246,14.393592677345538,10.58741418764302,80.21739130434783,2.6517937219730943
2010-08-09,1.2,946.3060453400503,16.97178841309824,10.762468513853904,70.58690176322418,1.1871536523929471,4.8,982.6865291262135,10.070873786407766,5.740517241379311,77.5307881773399,2.610315533980583,1.8,951.8013452914798,12.924943820224719,9.742921348314608,82.23820224719101,2.0486547085201794
2010-08-10,0.2,951.540404040404,16.512626262626263,12.25050505050505,78.32070707070707,1.881060606060606,1.2000000000000002,985.1462918660287,10.058492822966507,4.587469287469287,71.68550368550369,3.127511961722488,3.0,954.4675799086758,12.23256880733945,9.697247706422019,85.17201834862385,1.8148401826484017
2010-08-11,0.2,950.8944,17.0592,12.265866666666666,75.90666666666667,3.6736,0.4,980.8949760765549,13.199641148325359,9.125030674846625,77.58773006134969,4.06555023923445,9.4,953.908466819222,13.600228832951945,11.036155606407323,85.5629290617849,2.90045766590389
2010-08-12,0.0,947.0932989690722,19.520876288659796,12.132474226804122,66.23711340206185,3.944845360824742,53.0,972.2150717703349,16.770334928229666,12.21360294117647,75.56372549019608,4.894736842105263,6.6000000000000005,950.6094623655914,16.3552688172043,12.04215053763441,77.38064516129032,4.713174946004319
2010-08-13,49.6,947.7982926829268,15.61951219512195,9.284634146341462,68.31951219512194,3.54780487804878,384.4,976.4325637910085,10.802065613608749,8.610061349693252,87.01717791411043,5.376427703523694,194.2,947.791182795699,13.921935483870968,9.535698924731184,77.50322580645161,5.130634573304157
2010-08-14,0.2,951.4101449275362,10.597101449275362,5.350724637681159,72.36473429951691,2.5130434782608697,17.400000000000002,984.8821385176185,7.487727825030376,4.442540073982737,82.59432799013564,2.99501822600243,8.4,953.4265795206971,9.153376906318082,4.669498910675381,75.56862745098039,3.388671023965142
2010-08-15,0.4,952.0806220095694,10.467224880382776,4.296889952153109,69.31100478468899,2.0770334928229666,4.6000000000000005,987.0564380264742,7.366425992779783,4.315394088669951,82.81403940886699,2.723586040914561,1.8,956.7019522776573,7.936876355748374,3.3106290672451193,74.7700650759219,2.8878524945770065
2010-08-16,0.8,953.5002409638554,11.907710843373494,5.069638554216867,66.06265060240963,3.886024096385542,2.2,984.4905162064825,11.117647058823529,6.636932515337424,76.56441717791411,4.103601440576231,2.2,958.6219298245613,10.111842105263158,5.993201754385965,77.64473684210526,3.0899122807017543
2010-08-17,0.2,953.7635467980296,14.083004926108375,6.822413793103449,65.05911330049261,3.8960591133004927,0.0,982.2774038461539,13.748677884615384,7.836039360393603,69.46863468634686,3.8743990384615383,1.4000000000000001,957.2810344827586,12.105251641137857,7.140700218818381,73.71772428884026,4.008405172413793
2010-08-18,0.2,951.8766990291263,15.495631067961165,8.093203883495146,65.08980582524272,3.345388349514563,0.0,980.236961722488,15.210526315789474,9.088235294117647,68.96936274509804,3.699760765550239,1.4000000000000001,955.5898924731182,13.489247311827956,8.190752688172042,72.68172043010753,3.583010752688172
2010-08-19,0.2,950.8859813084113,17.047897196261683,8.871728971962616,63.14018691588785,1.9570093457943927,10.8,978.3609580838323,15.802395209580839,10.837990196078431,73.94607843137256,2.1621556886227546,0.6000000000000001,952.4713978494624,15.130967741935484,9.339354838709678,70.84946236559139,2.6595698924731184
2010-08-20,0.6000000000000001,952.6040268456376,18.137360178970916,9.814093959731542,63.080536912751676,1.1910514541387025,2.0,979.6267707082833,14.790276110444177,8.884558823529412,71.39828431372548,1.7414165666266506,0.6000000000000001,951.7963362068965,15.681681034482759,10.435991379310344,73.35775862068965,1.9609913793103448
2010-08-21,0.4,953.954606741573,18.764044943820224,10.598202247191011,63.880898876404494,1.681123595505618,0.6000000000000001,978.9307048984468,15.824014336917564,9.609313725490196,68.49509803921569,2.2037037037037037,0.8,953.4557235421166,16.078617710583153,10.558963282937365,72.74298056155507,2.2259179265658746
2010-08-22,0.4,952.9610738255033,20.08165548098434,9.624608501118567,57.619686800894854,1.8557046979865772,0.4,976.6478787878788,19.550424242424242,12.434906832298138,66.40621118012422,2.972121212121212,2.0,952.3971922246221,18.09222462203024,11.17818574514039,69.25053995680345,2.5976241900647947
2010-08-23,1.0,949.6549107142857,21.224776785714287,8.608928571428573,50.363839285714285,2.4363839285714284,0.6000000000000001,971.5649208282583,21.22801461632156,11.224094881398253,56.111111111111114,3.961144945188794,2.6,948.3057939914163,18.762231759656654,10.594635193133048,65.04291845493562,3.698068669527897
2010-08-24,1.0,948.1441704035874,22.32286995515695,9.01625282167043,47.82618510158014,1.881614349775785,14.799999999999999,971.5141625615763,19.79963054187192,11.967550505050504,63.52651515151515,3.417241379310345,1.0,946.1431330472103,20.433905579399145,11.202789699570815,60.67596566523605,3.617596566523605
2010-08-25,0.0,945.5707142857143,22.781190476190478,9.354892601431981,47.86396181384248,1.6626190476190474,78.2,974.368474148802,16.60378310214376,12.843291139240508,81.22784810126582,3.0802017654476668,0.6000000000000001,948.44686825054,19.888552915766738,11.826133909287257,64.7732181425486,2.644060475161987
2010-08-26,0.4,945.7982885085574,22.630317848410755,9.197066014669927,48.24694376528117,1.4300733496332518,33.2,974.7253117206982,16.97905236907731,14.327307206068268,85.44121365360303,2.2594763092269328,0.4,947.5293103448275,20.04676724137931,12.591594827586206,67.01724137931035,2.8023706896551723
