id_reg,desc_reg,date,load_mwmed
SE,SUDESTE,2008-02-18 00:00:00,33265.90041667
N,NORTE,2008-02-19 00:00:00,3608.025
NE,NORDESTE,2008-02-19 00:00:00,7895.62958333
S,SUL,2008-02-19 00:00:00,9949.13208333
SE,SUDESTE,2008-02-19 00:00:00,33496.0725
N,NORTE,2008-02-20 00:00:00,3596.56291667
NE,NORDESTE,2008-02-20 00:00:00,7882.84166667
S,SUL,2008-02-20 00:00:00,9997.74291667
SE,SUDESTE,2008-02-20 00:00:00,33836.07333333
N,NORTE,2008-02-21 00:00:00,3566.08458333
NE,NORDESTE,2008-02-21 00:00:00,7878.79666667
S,SUL,2008-02-21 00:00:00,10024.52
SE,SUDESTE,2008-02-21 00:00:00,33953.2425
N,NORTE,2008-02-22 00:00:00,3548.57458333
NE,NORDESTE,2008-02-22 00:00:00,7861.85541667
S,SUL,2008-02-22 00:00:00,10027.87958333
SE,SUDESTE,2008-02-22 00:00:00,34001.7975
N,NORTE,2008-02-23 00:00:00,3504.29791667
NE,NORDESTE,2008-02-23 00:00:00,7510.03583333
S,SUL,2008-02-23 00:00:00,8727.59916667
SE,SUDESTE,2008-02-23 00:00:00,31444.35041667
N,NORTE,2008-02-24 00:00:00,3433.56458333
NE,NORDESTE,2008-02-24 00:00:00,6994.26791667
S,SUL,2008-02-24 00:00:00,7278.21166667
SE,SUDESTE,2008-02-24 00:00:00,27859.82708333
N,NORTE,2008-02-25 00:00:00,3623.36708333
NE,NORDESTE,2008-02-25 00:00:00,7939.74791667
S,SUL,2008-02-25 00:00:00,9655.29333333
SE,SUDESTE,2008-02-25 00:00:00,32512.43833333
N,NORTE,2008-02-26 00:00:00,3669.3725
NE,NORDESTE,2008-02-26 00:00:00,7862.90083333
S,SUL,2008-02-26 00:00:00,9953.93625
SE,SUDESTE,2008-02-26 00:00:00,33134.51625
N,NORTE,2008-02-27 00:00:00,3648.88333333
NE,NORDESTE,2008-02-27 00:00:00,7721.44208333
S,SUL,2008-02-27 00:00:00,10021.01
SE,SUDESTE,2008-02-27 00:00:00,33343.08875
N,NORTE,2008-02-28 00:00:00,3662.71583333
NE,NORDESTE,2008-02-28 00:00:00,7686.53833333
S,SUL,2008-02-28 00:00:00,9671.39125
SE,SUDESTE,2008-02-28 00:00:00,33292.1625
N,NORTE,2008-02-29 00:00:00,3619.63916667
NE,NORDESTE,2008-02-29 00:00:00,7604.99458333
S,SUL,2008-02-29 00:00:00,9248.90916667
SE,SUDESTE,2008-02-29 00:00:00,33331.05583333
N,NORTE,2008-03-01 00:00:00,3461.25875
NE,NORDESTE,2008-03-01 00:00:00,7221.12125
S,SUL,2008-03-01 00:00:00,7896.08291667
SE,SUDESTE,2008-03-01 00:00:00,30901.82
N,NORTE,2008-03-02 00:00:00,3282.73458333
NE,NORDESTE,2008-03-02 00:00:00,6680.82416667
S,SUL,2008-03-02 00:00:00,6633.98208333
SE,SUDESTE,2008-03-02 00:00:00,28123.90666667
N,NORTE,2008-03-03 00:00:00,3564.59541667
NE,NORDESTE,2008-03-03 00:00:00,7681.21125
S,SUL,2008-03-03 00:00:00,9045.135
SE,SUDESTE,2008-03-03 00:00:00,33687.10125
N,NORTE,2008-03-04 00:00:00,3610.37916667
NE,NORDESTE,2008-03-04 00:00:00,7864.58458333
S,SUL,2008-03-04 00:00:00,9477.465
SE,SUDESTE,2008-03-04 00:00:00,34636.86166667
N,NORTE,2008-03-05 00:00:00,3607.63333333
NE,NORDESTE,2008-03-05 00:00:00,7849.57791667
S,SUL,2008-03-05 00:00:00,9529.3175
SE,SUDESTE,2008-03-05 00:00:00,35270.00333333
N,NORTE,2008-03-06 00:00:00,3603.70875
NE,NORDESTE,2008-03-06 00:00:00,7892.05916667
S,SUL,2008-03-06 00:00:00,9701.61458333
SE,SUDESTE,2008-03-06 00:00:00,35221.25333333
N,NORTE,2008-03-07 00:00:00,3619.33083333
NE,NORDESTE,2008-03-07 00:00:00,7880.72
S,SUL,2008-03-07 00:00:00,9747.245
SE,SUDESTE,2008-03-07 00:00:00,35081.235
N,NORTE,2008-03-08 00:00:00,3529.0925
NE,NORDESTE,2008-03-08 00:00:00,7422.9175
S,SUL,2008-03-08 00:00:00,8612.78583333
SE,SUDESTE,2008-03-08 00:00:00,32110.08625
N,NORTE,2008-03-09 00:00:00,3339.72291667
NE,NORDESTE,2008-03-09 00:00:00,6755.75791667
S,SUL,2008-03-09 00:00:00,7277.29916667
SE,SUDESTE,2008-03-09 00:00:00,28651.90333333
N,NORTE,2008-03-10 00:00:00,3628.46458333
NE,NORDESTE,2008-03-10 00:00:00,7720.08041667
S,SUL,2008-03-10 00:00:00,9618.09
SE,SUDESTE,2008-03-10 00:00:00,33853.10666667
N,NORTE,2008-03-11 00:00:00,3561.37208333
NE,NORDESTE,2008-03-11 00:00:00,7994.02458333
S,SUL,2008-03-11 00:00:00,9640.5025
SE,SUDESTE,2008-03-11 00:00:00,34588.05583333
N,NORTE,2008-03-12 00:00:00,3644.84958333
NE,NORDESTE,2008-03-12 00:00:00,7865.12416667
S,SUL,2008-03-12 00:00:00,9405.51125
SE,SUDESTE,2008-03-12 00:00:00,34641.27625
N,NORTE,2008-03-13 00:00:00,3639.36583333
NE,NORDESTE,2008-03-13 00:00:00,7874.81916667
S,SUL,2008-03-13 00:00:00,9262.13416667
SE,SUDESTE,2008-03-13 00:00:00,34269.56416667
N,NORTE,2008-03-14 00:00:00,3624.865
NE,NORDESTE,2008-03-14 00:00:00,7951.12
S,SUL,2008-03-14 00:00:00,9152.055
SE,SUDESTE,2008-03-14 00:00:00,33145.2225
N,NORTE,2008-03-15 00:00:00,3499.27791667
NE,NORDESTE,2008-03-15 00:00:00,7347.84291667
S,SUL,2008-03-15 00:00:00,8012.26708333
SE,SUDESTE,2008-03-15 00:00:00,30489.96166667
N,NORTE,2008-03-16 00:00:00,3294.75958333
NE,NORDESTE,2008-03-16 00:00:00,6838.23666667
S,SUL,2008-03-16 00:00:00,6597.245
SE,SUDESTE,2008-03-16 00:00:00,27210.23125
N,NORTE,2008-03-17 00:00:00,3561.18833333
NE,NORDESTE,2008-03-17 00:00:00,7594.15125
S,SUL,2008-03-17 00:00:00,9229.0975
SE,SUDESTE,2008-03-17 00:00:00,32056.23083333
N,NORTE,2008-03-18 00:00:00,3642.30458333
NE,NORDESTE,2008-03-18 00:00:00,7588.95
S,SUL,2008-03-18 00:00:00,9508.27375
SE,SUDESTE,2008-03-18 00:00:00,33376.50375
N,NORTE,2008-03-19 00:00:00,3618.87916667
NE,NORDESTE,2008-03-19 00:00:00,7437.18458333
S,SUL,2008-03-19 00:00:00,9827.96416667
SE,SUDESTE,2008-03-19 00:00:00,33593.605
N,NORTE,2008-03-20 00:00:00,3522.39791667
NE,NORDESTE,2008-03-20 00:00:00,7178.45458333
S,SUL,2008-03-20 00:00:00,9742.1
SE,SUDESTE,2008-03-20 00:00:00,33504.95416667
N,NORTE,2008-03-21 00:00:00,3377.76916667
NE,NORDESTE,2008-03-21 00:00:00,6249.6625
S,SUL,2008-03-21 00:00:00,7257.04791667
SE,SUDESTE,2008-03-21 00:00:00,28445.07208333
N,NORTE,2008-03-22 00:00:00,3506.17541667
NE,NORDESTE,2008-03-22 00:00:00,6702.20708333
S,SUL,2008-03-22 00:00:00,7577.62208333
SE,SUDESTE,2008-03-22 00:00:00,29444.31875
N,NORTE,2008-03-23 00:00:00,3409.13583333
NE,NORDESTE,2008-03-23 00:00:00,6472.40541667
S,SUL,2008-03-23 00:00:00,6637.92708333
SE,SUDESTE,2008-03-23 00:00:00,27542.62958333
N,NORTE,2008-03-24 00:00:00,3687.37958333
NE,NORDESTE,2008-03-24 00:00:00,7332.21958333
S,SUL,2008-03-24 00:00:00,9132.06791667
SE,SUDESTE,2008-03-24 00:00:00,33233.87708333
N,NORTE,2008-03-25 00:00:00,3708.46083333
NE,NORDESTE,2008-03-25 00:00:00,7457.60208333
S,SUL,2008-03-25 00:00:00,9564.98166667
SE,SUDESTE,2008-03-25 00:00:00,33988.9875
N,NORTE,2008-03-26 00:00:00,3706.78791667
NE,NORDESTE,2008-03-26 00:00:00,7572.08125
S,SUL,2008-03-26 00:00:00,9811.27958333
SE,SUDESTE,2008-03-26 00:00:00,33673.57125
N,NORTE,2008-03-27 00:00:00,3675.9975
NE,NORDESTE,2008-03-27 00:00:00,7619.17125
S,SUL,2008-03-27 00:00:00,9844.75375
SE,SUDESTE,2008-03-27 00:00:00,33678.4675
N,NORTE,2008-03-28 00:00:00,3702.75875
NE,NORDESTE,2008-03-28 00:00:00,7611.08
S,SUL,2008-03-28 00:00:00,9600.41416667
SE,SUDESTE,2008-03-28 00:00:00,33778.92416667
N,NORTE,2008-03-29 00:00:00,3580.44666667
NE,NORDESTE,2008-03-29 00:00:00,7269.48791667
S,SUL,2008-03-29 00:00:00,8457.03333333
SE,SUDESTE,2008-03-29 00:00:00,31375.15708333
N,NORTE,2008-03-30 00:00:00,3418.93041667
NE,NORDESTE,2008-03-30 00:00:00,6709.97375
S,SUL,2008-03-30 00:00:00,6995.16041667
SE,SUDESTE,2008-03-30 00:00:00,27715.37416667
N,NORTE,2008-03-31 00:00:00,3635.21916667
NE,NORDESTE,2008-03-31 00:00:00,7304.98166667
S,SUL,2008-03-31 00:00:00,9062.33708333
SE,SUDESTE,2008-03-31 00:00:00,32334.7575
N,NORTE,2008-04-01 00:00:00,3625.29666667
NE,NORDESTE,2008-04-01 00:00:00,7366.5325
S,SUL,2008-04-01 00:00:00,9422.01458333
SE,SUDESTE,2008-04-01 00:00:00,33176.56583333
N,NORTE,2008-04-02 00:00:00,3619.03666667
NE,NORDESTE,2008-04-02 00:00:00,7344.84708333
S,SUL,2008-04-02 00:00:00,9423.81333333
SE,SUDESTE,2008-04-02 00:00:00,33590.75583333
N,NORTE,2008-04-03 00:00:00,3694.45375
NE,NORDESTE,2008-04-03 00:00:00,7416.02625
S,SUL,2008-04-03 00:00:00,9193.50583333
SE,SUDESTE,2008-04-03 00:00:00,33884.99333333
N,NORTE,2008-04-04 00:00:00,3630.34625
NE,NORDESTE,2008-04-04 00:00:00,7529.04416667
S,SUL,2008-04-04 00:00:00,9119.71958333
SE,SUDESTE,2008-04-04 00:00:00,33360.74041667
N,NORTE,2008-04-05 00:00:00,3434.43875
NE,NORDESTE,2008-04-05 00:00:00,7138.98916667
S,SUL,2008-04-05 00:00:00,7990.27416667
SE,SUDESTE,2008-04-05 00:00:00,30190.98208333
N,NORTE,2008-04-06 00:00:00,3158.84208333
NE,NORDESTE,2008-04-06 00:00:00,6588.76833333
S,SUL,2008-04-06 00:00:00,6746.21916667
SE,SUDESTE,2008-04-06 00:00:00,26918.65208333
N,NORTE,2008-04-07 00:00:00,3557.07416667
NE,NORDESTE,2008-04-07 00:00:00,7357.09875
S,SUL,2008-04-07 00:00:00,9125.45
SE,SUDESTE,2008-04-07 00:00:00,32225.055
N,NORTE,2008-04-08 00:00:00,3581.26041667
NE,NORDESTE,2008-04-08 00:00:00,7416.97791667
S,SUL,2008-04-08 00:00:00,9603.42916667
SE,SUDESTE,2008-04-08 00:00:00,33394.83583333
N,NORTE,2008-04-09 00:00:00,3624.82083333
NE,NORDESTE,2008-04-09 00:00:00,7519.69583333
S,SUL,2008-04-09 00:00:00,9683.66291667
SE,SUDESTE,2008-04-09 00:00:00,33936.2225
N,NORTE,2008-04-10 00:00:00,3637.76541667
NE,NORDESTE,2008-04-10 00:00:00,7646.09875
S,SUL,2008-04-10 00:00:00,9684.68958333
SE,SUDESTE,2008-04-10 00:00:00,34444.39125
N,NORTE,2008-04-11 00:00:00,3629.49625
NE,NORDESTE,2008-04-11 00:00:00,7647.15125
S,SUL,2008-04-11 00:00:00,9680.50958333
SE,SUDESTE,2008-04-11 00:00:00,34523.66583333
N,NORTE,2008-04-12 00:00:00,3488.64666667
NE,NORDESTE,2008-04-12 00:00:00,7282.41625
S,SUL,2008-04-12 00:00:00,8149.00625
SE,SUDESTE,2008-04-12 00:00:00,32074.09291667
N,NORTE,2008-04-13 00:00:00,3415.98291667
NE,NORDESTE,2008-04-13 00:00:00,6707.05541667
S,SUL,2008-04-13 00:00:00,6745.74208333
SE,SUDESTE,2008-04-13 00:00:00,28707.43083333
N,NORTE,2008-04-14 00:00:00,3633.85625
NE,NORDESTE,2008-04-14 00:00:00,7509.39958333
S,SUL,2008-04-14 00:00:00,8477.83708333
SE,SUDESTE,2008-04-14 00:00:00,33706.35125
N,NORTE,2008-04-15 00:00:00,3693.34625
NE,NORDESTE,2008-04-15 00:00:00,7616.565
S,SUL,2008-04-15 00:00:00,8660.17916667
SE,SUDESTE,2008-04-15 00:00:00,33409.81041667
N,NORTE,2008-04-16 00:00:00,3683.27125
NE,NORDESTE,2008-04-16 00:00:00,7691.04708333
S,SUL,2008-04-16 00:00:00,8859.93208333
SE,SUDESTE,2008-04-16 00:00:00,33346.17916667
N,NORTE,2008-04-17 00:00:00,3708.69833333
NE,NORDESTE,2008-04-17 00:00:00,7736.8075
S,SUL,2008-04-17 00:00:00,8997.73958333
SE,SUDESTE,2008-04-17 00:00:00,33855.25833333
N,NORTE,2008-04-18 00:00:00,3736.4675
NE,NORDESTE,2008-04-18 00:00:00,7762.72541667
S,SUL,2008-04-18 00:00:00,8941.90583333
SE,SUDESTE,2008-04-18 00:00:00,33672.13208333
N,NORTE,2008-04-19 00:00:00,3625.84625
NE,NORDESTE,2008-04-19 00:00:00,7363.00125
S,SUL,2008-04-19 00:00:00,7777.6925
SE,SUDESTE,2008-04-19 00:00:00,30889.30083333
N,NORTE,2008-04-20 00:00:00,3481.54208333
NE,NORDESTE,2008-04-20 00:00:00,6831.43833333
S,SUL,2008-04-20 00:00:00,6364.18625
SE,SUDESTE,2008-04-20 00:00:00,27435.42708333
N,NORTE,2008-04-21 00:00:00,3471.22083333
NE,NORDESTE,2008-04-21 00:00:00,6881.67875
S,SUL,2008-04-21 00:00:00,6854.38125
SE,SUDESTE,2008-04-21 00:00:00,28078.35416667
N,NORTE,2008-04-22 00:00:00,3717.10375
NE,NORDESTE,2008-04-22 00:00:00,7795.53875
S,SUL,2008-04-22 00:00:00,8689.31916667
SE,SUDESTE,2008-04-22 00:00:00,32758.09666667
N,NORTE,2008-04-23 00:00:00,3726.49375
NE,NORDESTE,2008-04-23 00:00:00,7857.60916667
S,SUL,2008-04-23 00:00:00,9022.11125
SE,SUDESTE,2008-04-23 00:00:00,32837.57166667
N,NORTE,2008-04-24 00:00:00,3709.57708333
NE,NORDESTE,2008-04-24 00:00:00,7931.43416667
S,SUL,2008-04-24 00:00:00,8999.28875
SE,SUDESTE,2008-04-24 00:00:00,33361.36625
N,NORTE,2008-04-25 00:00:00,3687.20375
NE,NORDESTE,2008-04-25 00:00:00,8015.86916667
S,SUL,2008-04-25 00:00:00,9007.65833333
SE,SUDESTE,2008-04-25 00:00:00,33668.58916667
N,NORTE,2008-04-26 00:00:00,3605.37625
NE,NORDESTE,2008-04-26 00:00:00,7575.24875
S,SUL,2008-04-26 00:00:00,7930.80625
SE,SUDESTE,2008-04-26 00:00:00,31119.505
N,NORTE,2008-04-27 00:00:00,3466.26958333
NE,NORDESTE,2008-04-27 00:00:00,6959.5975
S,SUL,2008-04-27 00:00:00,6586.91583333
SE,SUDESTE,2008-04-27 00:00:00,28137.12791667
N,NORTE,2008-04-28 00:00:00,3717.22583333
NE,NORDESTE,2008-04-28 00:00:00,7802.73833333
S,SUL,2008-04-28 00:00:00,8925.67666667
SE,SUDESTE,2008-04-28 00:00:00,33356.74
N,NORTE,2008-04-29 00:00:00,3726.02
NE,NORDESTE,2008-04-29 00:00:00,7949.11125
S,SUL,2008-04-29 00:00:00,8878.36666667
SE,SUDESTE,2008-04-29 00:00:00,34364.10125
N,NORTE,2008-04-30 00:00:00,3689.505
NE,NORDESTE,2008-04-30 00:00:00,7970.23833333
S,SUL,2008-04-30 00:00:00,8575.82625
SE,SUDESTE,2008-04-30 00:00:00,33151.5475
N,NORTE,2008-05-01 00:00:00,3404.98791667
NE,NORDESTE,2008-05-01 00:00:00,6952.79708333
S,SUL,2008-05-01 00:00:00,6784.01541667
SE,SUDESTE,2008-05-01 00:00:00,27890.93708333
N,NORTE,2008-05-02 00:00:00,3581.82041667
NE,NORDESTE,2008-05-02 00:00:00,7498.15166667
S,SUL,2008-05-02 00:00:00,7974.31166667
SE,SUDESTE,2008-05-02 00:00:00,30817.7775
N,NORTE,2008-05-03 00:00:00,3485.59291667
NE,NORDESTE,2008-05-03 00:00:00,7350.18125
S,SUL,2008-05-03 00:00:00,6875.56375
SE,SUDESTE,2008-05-03 00:00:00,28983.00625
N,NORTE,2008-05-04 00:00:00,3364.73291667
NE,NORDESTE,2008-05-04 00:00:00,6846.98041667
S,SUL,2008-05-04 00:00:00,6001.81208333
SE,SUDESTE,2008-05-04 00:00:00,26411.62666667
N,NORTE,2008-05-05 00:00:00,3566.63416667
NE,NORDESTE,2008-05-05 00:00:00,7762.85541667
S,SUL,2008-05-05 00:00:00,8150.41
SE,SUDESTE,2008-05-05 00:00:00,31218.41916667
N,NORTE,2008-05-06 00:00:00,3586.33333333
NE,NORDESTE,2008-05-06 00:00:00,7902.55416667
S,SUL,2008-05-06 00:00:00,8464.82125
SE,SUDESTE,2008-05-06 00:00:00,31723.39958333
N,NORTE,2008-05-07 00:00:00,3621.175
NE,NORDESTE,2008-05-07 00:00:00,7967.95458333
S,SUL,2008-05-07 00:00:00,8491.48666667
SE,SUDESTE,2008-05-07 00:00:00,31721.07166667
N,NORTE,2008-05-08 00:00:00,3645.77708333
NE,NORDESTE,2008-05-08 00:00:00,7883.52541667
S,SUL,2008-05-08 00:00:00,8583.12541667
SE,SUDESTE,2008-05-08 00:00:00,31899.6525
N,NORTE,2008-05-09 00:00:00,3685.95791667
NE,NORDESTE,2008-05-09 00:00:00,7817.47958333
S,SUL,2008-05-09 00:00:00,8558.83333333
SE,SUDESTE,2008-05-09 00:00:00,32349.25958333
N,NORTE,2008-05-10 00:00:00,3517.79458333
NE,NORDESTE,2008-05-10 00:00:00,7300.6225
S,SUL,2008-05-10 00:00:00,7459.106625
SE,SUDESTE,2008-05-10 00:00:00,30075.91083333
N,NORTE,2008-05-11 00:00:00,3354.02125
NE,NORDESTE,2008-05-11 00:00:00,6596.91041667
S,SUL,2008-05-11 00:00:00,5924.75395833
SE,SUDESTE,2008-05-11 00:00:00,26295.20041667
N,NORTE,2008-05-12 00:00:00,3644.11041667
NE,NORDESTE,2008-05-12 00:00:00,7476.395
S,SUL,2008-05-12 00:00:00,8269.923375
SE,SUDESTE,2008-05-12 00:00:00,31243.93541667
N,NORTE,2008-05-13 00:00:00,3718.55125
NE,NORDESTE,2008-05-13 00:00:00,7537.94541667
S,SUL,2008-05-13 00:00:00,8520.47916667
SE,SUDESTE,2008-05-13 00:00:00,32201.99541667
N,NORTE,2008-05-14 00:00:00,3739.36791667
NE,NORDESTE,2008-05-14 00:00:00,7532.41083333
S,SUL,2008-05-14 00:00:00,8668.37966667
SE,SUDESTE,2008-05-14 00:00:00,32295.68833333
N,NORTE,2008-05-15 00:00:00,3714.03291667
NE,NORDESTE,2008-05-15 00:00:00,7528.8325
S,SUL,2008-05-15 00:00:00,8623.42508333
SE,SUDESTE,2008-05-15 00:00:00,32453.08208333
N,NORTE,2008-05-16 00:00:00,3778.00208333
NE,NORDESTE,2008-05-16 00:00:00,7695.50916667
S,SUL,2008-05-16 00:00:00,8578.22920833
SE,SUDESTE,2008-05-16 00:00:00,32611.99333333
N,NORTE,2008-05-17 00:00:00,3657.7
NE,NORDESTE,2008-05-17 00:00:00,7355.86416667
S,SUL,2008-05-17 00:00:00,7603.550625
SE,SUDESTE,2008-05-17 00:00:00,30068.4125
N,NORTE,2008-05-18 00:00:00,3532.91291667
NE,NORDESTE,2008-05-18 00:00:00,6746.56291667
S,SUL,2008-05-18 00:00:00,6311.43741667
SE,SUDESTE,2008-05-18 00:00:00,26894.37
N,NORTE,2008-05-19 00:00:00,3798.46083333
NE,NORDESTE,2008-05-19 00:00:00,7586.82125
S,SUL,2008-05-19 00:00:00,8576.69516667
SE,SUDESTE,2008-05-19 00:00:00,32208.67583333
N,NORTE,2008-05-20 00:00:00,3868.27791667
NE,NORDESTE,2008-05-20 00:00:00,7732.30666667
S,SUL,2008-05-20 00:00:00,9020.21266667
SE,SUDESTE,2008-05-20 00:00:00,32996.47875
N,NORTE,2008-05-21 00:00:00,3810.97875
NE,NORDESTE,2008-05-21 00:00:00,7718.24875
S,SUL,2008-05-21 00:00:00,9177.25958333
SE,SUDESTE,2008-05-21 00:00:00,32891.18416667
N,NORTE,2008-05-22 00:00:00,3571.43583333
NE,NORDESTE,2008-05-22 00:00:00,7209.0175
S,SUL,2008-05-22 00:00:00,7717.872125
SE,SUDESTE,2008-05-22 00:00:00,29218.38375
N,NORTE,2008-05-23 00:00:00,3707.37208333
NE,NORDESTE,2008-05-23 00:00:00,7605.22541667
S,SUL,2008-05-23 00:00:00,8587.34645833
SE,SUDESTE,2008-05-23 00:00:00,31206.99791667
N,NORTE,2008-05-24 00:00:00,3619.06416667
NE,NORDESTE,2008-05-24 00:00:00,7335.24
S,SUL,2008-05-24 00:00:00,7531.32916667
SE,SUDESTE,2008-05-24 00:00:00,29337.34666667
N,NORTE,2008-05-25 00:00:00,3428.25416667
NE,NORDESTE,2008-05-25 00:00:00,6739.65875
S,SUL,2008-05-25 00:00:00,6487.51375
SE,SUDESTE,2008-05-25 00:00:00,26921.56208333
N,NORTE,2008-05-26 00:00:00,3673.23375
NE,NORDESTE,2008-05-26 00:00:00,7659.80625
S,SUL,2008-05-26 00:00:00,8399.13975
SE,SUDESTE,2008-05-26 00:00:00,32022.6375
N,NORTE,2008-05-27 00:00:00,3747.59375
NE,NORDESTE,2008-05-27 00:00:00,7649.75208333
S,SUL,2008-05-27 00:00:00,8891.914
SE,SUDESTE,2008-05-27 00:00:00,32989.53208333
N,NORTE,2008-05-28 00:00:00,3787.45958333
NE,NORDESTE,2008-05-28 00:00:00,7657.69666667
S,SUL,2008-05-28 00:00:00,8980.86420833
SE,SUDESTE,2008-05-28 00:00:00,33319.77166667
N,NORTE,2008-05-29 00:00:00,3800.1625
NE,NORDESTE,2008-05-29 00:00:00,7734.33958333
S,SUL,2008-05-29 00:00:00,8881.858125
SE,SUDESTE,2008-05-29 00:00:00,33143.09375
N,NORTE,2008-05-30 00:00:00,3797.64375
NE,NORDESTE,2008-05-30 00:00:00,7760.17708333
S,SUL,2008-05-30 00:00:00,8588.15983333
SE,SUDESTE,2008-05-30 00:00:00,32788.74166667
N,NORTE,2008-05-31 00:00:00,3691.40916667
NE,NORDESTE,2008-05-31 00:00:00,7321.81666667
S,SUL,2008-05-31 00:00:00,7583.01058333
SE,SUDESTE,2008-05-31 00:00:00,29611.50958333
N,NORTE,2008-06-01 00:00:00,3396.3325
NE,NORDESTE,2008-06-01 00:00:00,6644.21541667
S,SUL,2008-06-01 00:00:00,6472.67366667
SE,SUDESTE,2008-06-01 00:00:00,26065.49458333
N,NORTE,2008-06-02 00:00:00,3661.29958333
NE,NORDESTE,2008-06-02 00:00:00,7382.62333333
S,SUL,2008-06-02 00:00:00,8640.9835
SE,SUDESTE,2008-06-02 00:00:00,30663.86791667
N,NORTE,2008-06-03 00:00:00,3625.3675
NE,NORDESTE,2008-06-03 00:00:00,7506.89708333
S,SUL,2008-06-03 00:00:00,9008.38691667
SE,SUDESTE,2008-06-03 00:00:00,31790.36541667
N,NORTE,2008-06-04 00:00:00,3707.9875
NE,NORDESTE,2008-06-04 00:00:00,7535.31458333
S,SUL,2008-06-04 00:00:00,8852.60229167
SE,SUDESTE,2008-06-04 00:00:00,32238.41875
N,NORTE,2008-06-05 00:00:00,3687.28958333
NE,NORDESTE,2008-06-05 00:00:00,7572.84583333
S,SUL,2008-06-05 00:00:00,8900.10420833
SE,SUDESTE,2008-06-05 00:00:00,32412.51
N,NORTE,2008-06-06 00:00:00,3684.56916667
NE,NORDESTE,2008-06-06 00:00:00,7601.88083333
S,SUL,2008-06-06 00:00:00,8927.402125
SE,SUDESTE,2008-06-06 00:00:00,32762.72791667
N,NORTE,2008-06-07 00:00:00,3541.18375
NE,NORDESTE,2008-06-07 00:00:00,7208.8375
S,SUL,2008-06-07 00:00:00,7725.07858333
SE,SUDESTE,2008-06-07 00:00:00,30529.34125
N,NORTE,2008-06-08 00:00:00,3466.92291667
NE,NORDESTE,2008-06-08 00:00:00,6695.22541667
S,SUL,2008-06-08 00:00:00,6397.302875
SE,SUDESTE,2008-06-08 00:00:00,27380.12041667
N,NORTE,2008-06-09 00:00:00,3689.94708333
NE,NORDESTE,2008-06-09 00:00:00,7439.26166667
S,SUL,2008-06-09 00:00:00,8588.43233333
SE,SUDESTE,2008-06-09 00:00:00,32264.3
N,NORTE,2008-06-10 00:00:00,3694.41041667
NE,NORDESTE,2008-06-10 00:00:00,7573.21083333
S,SUL,2008-06-10 00:00:00,8646.821125
SE,SUDESTE,2008-06-10 00:00:00,33136.88166667
N,NORTE,2008-06-11 00:00:00,3722.9475
NE,NORDESTE,2008-06-11 00:00:00,7602.61541667
S,SUL,2008-06-11 00:00:00,8767.71525
SE,SUDESTE,2008-06-11 00:00:00,32996.30416667
N,NORTE,2008-06-12 00:00:00,3714.54416667
NE,NORDESTE,2008-06-12 00:00:00,7621.24458333
S,SUL,2008-06-12 00:00:00,8902.336875
SE,SUDESTE,2008-06-12 00:00:00,33231.65375
N,NORTE,2008-06-13 00:00:00,3658.3125
NE,NORDESTE,2008-06-13 00:00:00,7536.05666667
S,SUL,2008-06-13 00:00:00,8831.50204167
SE,SUDESTE,2008-06-13 00:00:00,33023.01791667
N,NORTE,2008-06-14 00:00:00,3556.38625
NE,NORDESTE,2008-06-14 00:00:00,7205.60958333
S,SUL,2008-06-14 00:00:00,7818.26120833
SE,SUDESTE,2008-06-14 00:00:00,30780.27041667
N,NORTE,2008-06-15 00:00:00,3494.56583333
NE,NORDESTE,2008-06-15 00:00:00,6650.48833333
S,SUL,2008-06-15 00:00:00,6330.165375
SE,SUDESTE,2008-06-15 00:00:00,27539.72833333
N,NORTE,2008-06-16 00:00:00,3699.71041667
NE,NORDESTE,2008-06-16 00:00:00,7400.2775
S,SUL,2008-06-16 00:00:00,8453.26279167
SE,SUDESTE,2008-06-16 00:00:00,31545.3025
N,NORTE,2008-06-17 00:00:00,3745.5025
NE,NORDESTE,2008-06-17 00:00:00,7413.65666667
S,SUL,2008-06-17 00:00:00,8808.3085
SE,SUDESTE,2008-06-17 00:00:00,32013.85541667
N,NORTE,2008-06-18 00:00:00,3706.94708333
NE,NORDESTE,2008-06-18 00:00:00,7481.53041667
S,SUL,2008-06-18 00:00:00,8855.48370833
SE,SUDESTE,2008-06-18 00:00:00,32656.43083333
N,NORTE,2008-06-19 00:00:00,3666.49625
NE,NORDESTE,2008-06-19 00:00:00,7462.27458333
S,SUL,2008-06-19 00:00:00,8948.828
SE,SUDESTE,2008-06-19 00:00:00,32566.89791667
N,NORTE,2008-06-20 00:00:00,3698.14125
NE,NORDESTE,2008-06-20 00:00:00,7498.67208333
S,SUL,2008-06-20 00:00:00,8998.05941667
SE,SUDESTE,2008-06-20 00:00:00,33002.57625
N,NORTE,2008-06-21 00:00:00,3575.43875
NE,NORDESTE,2008-06-21 00:00:00,7138.74333333
S,SUL,2008-06-21 00:00:00,7829.35591667
SE,SUDESTE,2008-06-21 00:00:00,30897.9575
N,NORTE,2008-06-22 00:00:00,3425.90875
NE,NORDESTE,2008-06-22 00:00:00,6474.39833333
S,SUL,2008-06-22 00:00:00,6454.80629167
SE,SUDESTE,2008-06-22 00:00:00,27142.1475
N,NORTE,2008-06-23 00:00:00,3636.93833333
